År	Län	Distance from station	Graderingsdatum	Mjöldagg % ang blad 1–3	Kornets bladfläcksjuka % ang blad 1–3	Sköldfläcksjuka % ang blad 1–3	Kornrost % ang blad 1–3	Trips antal/strå	Trips % ang bladslidor	Havrebladlus antal/strå	Sädesbladlus antal/strå	Svartpricksjuka % ang blad 1–3	Trips antal/planta	Bladlus antal/blad	Gröna löss antal/25 pl	Stritnymfer antal/blad	Vetets bladfläcksjuka % ang blad 1–3	Stråknäckare index	Primär angrepp % ang plantor	Bladmögel % ang plantor	Rotbrand ang pl/10 pl	Apotecier A antal/25 skl	Apotecier C antal/25 skl	Ärtvecklare antal/fälla	Bladmögel % ang bladyta	Bladfläcksvampar % ang blad 1–3	Betfluga 0–5	Jordburna insekter ang pl/10 pl	Fusarium % ang plantor	Rapsbagge antal/planta	Betrost % angripna blad	Stritar antal/dygn/fälla1	Stritar antal/dygn/fälla2	Betfluga ang pl/25 pl	Mjöldagg % angripna blad	Ärtbladlus antal/toppskott	Blygrå rapsvivel antal/planta	Längd cm	Cercospora % angripna blad	Stinkfly antal/blad	Betbladlus ang pl/25 pl	Svamp totalt % angripna blad	Ärtvivel % angripna blad	Planttäthet antal/100m	Alternaria % ang bladyta	Minerarfluga-stick % ang blad 1–3	Apotecier B antal/25 skl	Bipolaris % ang plantor	Apotecier D antal/25 skl	Jordloppor ang pl/25 pl	Bladmögel % angripna blad	Fritfluga % ang plantor	Jordloppor antal/meter	Brunrost % ang blad 1–3	Gräsbladlus antal/strå	Trips ang pl/25 pl	Vattentillgång 0–5	Gulrost % ang blad 1–3	Betbladlus antal/planta	Trips antal/toppskott	Kronrost % ang blad 1–3	Ramularia % angripna blad	Jordloppor % ang plantor	Nederbörd mm	Fjärilslarver % angripna blad
2007	Skåne län		2007-05-28	0						0	0	0					0									0																												0	0			0							
2007	Skåne län		2007-06-04	0						0	0	2					0									0																										0		0	0			0							
2007	Skåne län		2007-06-11	2						0	0	0					0									0																												0	0,4			0							
2007	Skåne län		2007-06-18	14						0,2	0	0					0									0																												0	0			0							
2007	Skåne län		2007-06-25	24						0	0	8					0									8																												0	0			0							
2007	Skåne län		2007-07-02	20								10					0									10																												0				0							
2007	Skåne län		2007-04-30	4						0	0	4					0									4																												0	0			0						0	
2007	Skåne län		2007-04-23	14						0	0	6					0									6																												0	0			0							
2007	Skåne län		2007-05-07	0						0	0	4					0									4																												0	0			0						1	
2007	Skåne län		2007-05-14	4						0	0	0					0									0																												0	0			0						23	
2007	Skåne län		2007-05-21	16						0	0	0					0									0																												0	0			0						10	
2007	Skåne län		2007-05-28	12						0	0,12	0,01					0									0,01																												0	0			0						11	
2007	Skåne län		2007-06-04	42						0	0,04	0					0									0																												0	0			0						7	
2007	Skåne län		2007-06-11	52						0	0	20					0									20																												0	0			0						0	
2007	Skåne län		2007-06-18	66						0,2	0	22					0									22																												0	0			8						32	
2007	Skåne län		2007-06-25	60						0	0	28					0									28																												0	0			8						42	
2007	Skåne län		2007-07-02	68						0	0	40					4									40																												4	0			6						31	
2007	Skåne län	50-60	2007-04-30	0																																																													
2007	Skåne län	50-60	2007-05-07	0						0	0								1							0																										0			0						0				
2007	Skåne län	50-60	2007-05-14	0						0	0															0																													0						0				
2007	Skåne län	50-60	2007-05-21	0						0	0								0							0																										4			0						0				
2007	Skåne län	50-60	2007-05-28	0						0	0															0																													0						0				
2007	Skåne län	50-60	2007-06-04	2						0,04	0								0							0																										0			0						0				
2007	Skåne län	50-60	2007-06-11	6						0,56	0															0																													0						0				
2007	Skåne län	50-60	2007-06-18	14						0,6	0															2																													0						0				
2007	Skåne län	50-60	2007-06-25	32						0	0															10																													0						0				
2007	Skåne län	50-60	2007-07-02	68						0	0															10																													0						0				
2007	Skåne län	50-60	2007-05-28																						0							28						9							0																				
2007	Skåne län	50-60	2007-06-11																													93						43																											
2007	Skåne län	50-60	2007-06-18																													4,6						47																											
2007	Skåne län	50-60	2007-06-25																													7,3						61																											
2007	Skåne län	50-60	2007-07-02																													6,85						73																											
2007	Skåne län	50-60	2007-04-30	0	0	0	0												3,8																																														
2007	Skåne län	50-60	2007-05-07	0	0	0	0			0	0								0																											0		0							0										
2007	Skåne län	50-60	2007-05-14	0	0	0	0			0	0																																												0										
2007	Skåne län	50-60	2007-05-21	0	0	0	0			0	0								0																											0									0										
2007	Skåne län	50-60	2007-05-28	0	0	0	0			0	0																																												0										
2007	Skåne län	50-60	2007-06-04	0	22	0	0			0	0								0																											0									0										
2007	Skåne län	50-60	2007-06-11	0	20	0	0			0	0																																												0										
2007	Skåne län	50-60	2007-06-18	0	22	0	2			0,36	0,08																																												0										
2007	Skåne län	50-60	2007-06-25	0	24	0	4			0	0																																												0										
2007	Skåne län	50-60	2007-07-02	0	28	0	6			0	0																																												0										
2007	Skåne län	40-50	2007-04-30																		3						0	0	1					0										280						0						0	3								
2007	Skåne län	40-50	2007-04-23																		0							1	1															78						0						0	3								
2007	Skåne län	40-50	2007-05-07																		0						0	1	1					0										426						1						2	3								
2007	Skåne län	40-50	2007-05-14																		0						0	0	0					10										427						2						1	3								
2007	Skåne län	40-50	2007-05-21																		0						1	0						20																0						1	3								
2007	Skåne län	40-50	2007-05-28												0						0						3							8							0															1	3		0						
2007	Skåne län	40-50	2007-06-11												0												3							0							0			415													2		0						
2007	Skåne län	40-50	2007-06-18												0												3							0							0																3		0						
2007	Skåne län	40-50	2007-06-25												0												0							0							0																3		0						
2007	Skåne län	40-50	2007-07-02												0												2														0																3		0						
2007	Skåne län	40-50	2007-04-30	0	0	0	0																																																										
2007	Skåne län	40-50	2007-05-07	0	0	0	0			0	0								2,4																											0		0							0										
2007	Skåne län	40-50	2007-05-14	0	0	0	0			0	0																																												0										
2007	Skåne län	40-50	2007-05-21	0	0	0	0			0	0								0																											0									0										
2007	Skåne län	40-50	2007-05-28	0	0	0	0			0	0																																												0										
2007	Skåne län	40-50	2007-06-04	0	2	0	0			0,28	0								0																											0									0										
2007	Skåne län	40-50	2007-06-11	2	14	0	0			0,24	0,16																																												0										
2007	Skåne län	40-50	2007-06-18	0	14	0	0			0,08	0																																												0										
2007	Skåne län	40-50	2007-06-25	0	16	0	4			0,08	0																																												0										
2007	Skåne län	40-50	2007-07-02	0	20	0	8			0	0																																												0										
2007	Skåne län	40-50	2007-04-30	0						0	0	6					0									6																												0	0			0						0	
2007	Skåne län	40-50	2007-04-23	0						0	0	10					0									10																												0	0			0							
2007	Skåne län	40-50	2007-05-07	0						0	0	6					0									6																												0	0			0						1	
2007	Skåne län	40-50	2007-05-14	0						0	0	2					0									2																												0	0			0						23	
2007	Skåne län	40-50	2007-05-21	0						0	0	2					0									2																												0	0			0						10	
2007	Skåne län	40-50	2007-05-28	0						0	0	2					0									2																												0	0			0						7	
2007	Skåne län	40-50	2007-06-04	2						0	0	6					0									6																												0	0			0						11	
2007	Skåne län	40-50	2007-06-11	10						0	0,28	6					0									6																												4	0			0						0	
2007	Skåne län	40-50	2007-06-18	4						0	0	10					0									10																												2	0			0						22	
2007	Skåne län	40-50	2007-06-25	16						0	0	18					0									18																												8	0			4						53	
2007	Skåne län	40-50	2007-07-02	6						0	0	44					0									44																												38	0			4						46	
2007	Skåne län	50-60	2007-04-30																	0																							4								0									0					
2007	Skåne län	50-60	2007-05-07																	0				0												0							30								0									0					
2007	Skåne län	50-60	2007-05-14																	0																							48								0									0					
2007	Skåne län	50-60	2007-05-21																	20				0												0							0								0									0					
2007	Skåne län	50-60	2007-05-28																	68																0																								0					
2007	Skåne län	50-60	2007-06-11																	80																4,52															23									0,24					
2007	Skåne län	50-60	2007-06-18																	92																1,16															24									0,44					
2007	Skåne län	50-60	2007-06-25																	92																0,08															26									2,48					
2007	Skåne län	50-60	2007-07-02																	96																0															30									0					
2007	Skåne län	50-60	2007-04-30	0																																																													
2007	Skåne län	50-60	2007-05-07	0						0	0								0							0																										0			0						0				
2007	Skåne län	50-60	2007-05-14	0						0	0								1,8							0																													0						0				
